Timestamp,Station,District,Route,Direction of travel,Lane type,Station length,Samples,% Observed,total_flow,Delay(V_t=35),Delay(V_t=40),Delay(V_t=45),Delay(V_t=50),Delay(V-t=55),Delay(V_t=60)
5/19/2023 0:00,318135,3,80,E,ML,0.569,11512,100,41212,0,0,0,0,0,1.2
5/19/2023 0:00,318142,3,80,W,ML,0.572,11503,100,36537,356.1,386.9,411.9,433.5,451.4,466.9
5/19/2023 0:00,318152,3,50,W,ML,0.943,10720,0,79020,0,0,0,3.4,22.3,61.2
5/19/2023 0:00,318153,3,50,W,FR,,8040,32,21371,,,,,,
5/19/2023 0:00,318218,3,50,W,ML,0.338,0,0,98626,0,0.2,2.8,9.9,18.1,29.6
5/19/2023 0:00,318224,3,99,S,OR,,0,0,,,,,,,
5/19/2023 0:00,318225,3,99,S,FR,,0,0,,,,,,,
5/19/2023 0:00,318226,3,99,S,FR,,0,0,,,,,,,
5/19/2023 0:00,318249,3,5,S,ML,0.224,11509,100,66071,29.3,32.6,35.6,39.2,46.1,55.2
5/19/2023 0:00,318258,3,5,S,FF,,2680,100,12848,,,,,,
5/19/2023 0:00,318259,3,5,S,ML,0.516,7842,99,67883,20.5,39.5,56.9,72.8,89.8,109.7
5/19/2023 0:00,318266,3,5,S,FF,,2695,100,12707,,,,,,
5/19/2023 0:00,318276,3,50,W,FF,,0,0,,,,,,,
5/19/2023 0:00,318282,3,50,E,ML,0.387,0,0,63416,0,0,0.2,0.5,0.9,1.9
5/19/2023 0:00,318354,3,50,W,ML,1.204,14255,80,60225,276.6,290.4,301.8,313.1,325.6,341.6
5/19/2023 0:00,318355,3,50,W,OR,,5728,100,4058,,,,,,
5/19/2023 0:00,318356,3,50,E,FR,,5728,100,11966,,,,,,
5/19/2023 0:00,318366,3,50,W,ML,0.351,11441,100,56634,49.6,53.9,57.9,62.8,68.4,74.5
5/19/2023 0:00,318367,3,50,W,OR,,5726,100,8209,,,,,,
5/19/2023 0:00,318373,3,50,W,FR,,11452,100,16133,,,,,,
5/19/2023 0:00,318383,3,50,E,ML,0.617,0,0,51205,145.4,148.3,153.8,158.9,163.2,167
5/19/2023 0:00,318384,3,50,E,OR,,0,0,,,,,,,
5/19/2023 0:00,318401,3,65,N,ML,0.619,5744,100,39201,0,0,0,0,1.2,6.7
5/19/2023 0:00,318402,3,65,N,OR,,5750,100,1263,,,,,,
5/19/2023 0:00,318403,3,65,N,FR,,5750,100,11513,,,,,,
5/19/2023 0:00,318412,3,65,S,ML,0.573,5746,100,40933,2.9,5,7.6,11.2,17.4,28.5
5/19/2023 0:00,318413,3,65,S,OR,,8628,100,8405,,,,,,
5/19/2023 0:00,318421,3,65,N,ML,0.488,5746,100,40345,0,0,0,0.3,1.4,6.8
5/19/2023 0:00,318422,3,65,N,OR,,5750,100,4902,,,,,,
5/19/2023 0:00,318432,3,65,S,ML,0.498,5750,100,38772,0,0,0.1,0.4,1.7,7.5
5/19/2023 0:00,318433,3,65,S,OR,,5752,100,2997,,,,,,
5/19/2023 0:00,318434,3,65,S,FR,,5752,100,6535,,,,,,
5/19/2023 0:00,318437,3,80,W,HV,0.517,2869,100,19860,0,0,0,0,0,0
5/19/2023 0:00,318451,3,50,E,ML,0.548,14367,100,35824,49.5,53,56.1,58.9,61.4,63.9
5/19/2023 0:00,318458,3,50,W,ML,1.383,5751,100,21681,0,0,0,0,0,0
5/19/2023 0:00,318459,3,50,W,FR,,2876,0,,,,,,,
5/19/2023 0:00,318460,3,50,W,OR,,2876,100,3238,,,,,,
5/19/2023 0:00,318467,3,50,E,ML,0.678,5752,100,31568,0,0,0,0,0,0
5/19/2023 0:00,318469,3,50,E,FR,,2876,0,,,,,,,
5/19/2023 0:00,318470,3,50,E,OR,,2876,100,1314,,,,,,
5/19/2023 0:00,318484,3,5,S,ML,0.458,0,0,98605,0,0.4,4.6,14.6,26.2,44.1
5/19/2023 0:00,318485,3,5,S,OR,,0,0,,,,,,,
5/19/2023 0:00,318486,3,5,S,FF,,0,0,,,,,,,
5/19/2023 0:00,318509,3,99,N,ML,0.452,5745,100,23438,0,0,0,0,0.6,2.6
5/19/2023 0:00,318510,3,99,S,ML,0.104,5756,100,20089,0,0,0,0,0,0
5/19/2023 0:00,318511,3,99,N,OR,,5756,100,10208,,,,,,
5/19/2023 0:00,318512,3,99,S,FR,,2878,100,13510,,,,,,
5/19/2023 0:00,318521,3,51,N,ML,0.173,5734,100,17040,0,0,0,0,0,0
5/19/2023 0:00,318528,3,50,W,ML,0.179,6763,70,68640,0,0,0,0,0,0
5/19/2023 0:00,318533,3,50,E,FF,,5399,97,32044,,,,,,
5/19/2023 0:00,318534,3,160,S,OR,,2878,100,4522,,,,,,
5/19/2023 0:00,318540,3,51,S,ML,0.416,11506,100,83818,195.5,227.7,257.6,284.6,309.3,333.7
5/19/2023 0:00,318542,3,50,W,FR,,0,0,,,,,,,
5/19/2023 0:00,318550,3,50,E,HV,0.452,0,0,11071,0,0,0,0,0,0
5/19/2023 0:00,318551,3,50,E,ML,0.462,0,0,41660,0,0,0.1,1.6,5.9,12.2
5/19/2023 0:00,318565,3,99,N,HV,0.409,4506,100,11515,1.9,2.2,2.5,3.7,5.7,8.4
5/19/2023 0:00,318566,3,99,N,ML,0.471,11499,100,77065,127.2,155,182.4,211.1,240.9,270.3
5/19/2023 0:00,318586,3,51,N,ML,0.622,5756,100,38773,0,0,0.1,1.6,7.5,21.7
5/19/2023 0:00,318587,3,51,N,FF,,2878,0,,,,,,,
5/19/2023 0:00,318588,3,51,S,FF,,2878,0,,,,,,,
5/19/2023 0:00,318593,3,51,S,ML,0.778,8634,100,67507,25.6,33.1,39.7,46,54,71.6
5/19/2023 0:00,318599,3,5,S,ML,1.092,0,0,59117,9.8,10.7,11.5,12.1,13,26.6
5/19/2023 0:00,318603,3,28,W,ML,3.55,2870,100,4012,0,2,17.3,45.4,70.9,92.9
5/19/2023 0:00,318604,3,28,E,ML,3.549,6677,100,1795,0,0.5,6.7,19.8,31.2,41
5/19/2023 0:00,318611,3,80,W,HV,0.453,2878,100,21920,0,0,0.2,1.7,5.8,11.1
5/19/2023 0:00,318612,3,80,W,ML,0.453,8634,100,85232,0,0,0.3,3,17.6,43.1
5/19/2023 0:00,318619,3,80,E,HV,0.477,2768,100,19051,0,0,0.1,0.4,0.7,3.3
5/19/2023 0:00,318620,3,80,E,ML,0.477,10464,74,95331,0,0.1,1.2,3.1,13.3,34.3
5/19/2023 0:00,318626,3,5,S,ML,0.84,5652,0,63737,0,0,0.2,0.6,1,2
5/19/2023 0:00,318636,3,80,W,HV,0.329,2875,100,16291,14.4,19.2,23.3,26.9,29.9,32.9
5/19/2023 0:00,318649,3,80,E,ML,0.433,2871,100,15994,0,0,0.3,0.8,1.4,4.2
5/19/2023 0:00,318650,3,80,E,ML,0.43,11487,100,82998,4,5.7,7.8,10.4,15.3,27.1
5/19/2023 0:00,318651,3,80,E,OR,,2874,100,11376,,,,,,
5/19/2023 0:00,318652,3,80,E,OR,,2874,100,6317,,,,,,
5/19/2023 0:00,318653,3,80,E,FR,,2874,0,,,,,,,
5/19/2023 0:00,318656,3,80,W,HV,0.362,2870,100,16998,7.3,12.5,16.9,20.9,24.6,28.1
5/19/2023 0:00,318658,3,80,E,FR,,5750,100,21859,,,,,,
5/19/2023 0:00,318665,3,80,E,ML,0.1,0,0,22002,0,0,0,0,0,0
5/19/2023 0:00,318666,3,80,E,ML,0.224,0,0,68474,0,0,0,0,0,1.9
5/19/2023 0:00,318674,3,5,S,ML,0.539,0,0,99684,13.7,25,38.6,60,102.6,162.4
5/19/2023 0:00,318688,3,80,W,ML,3.862,0,0,22430,0,0,0,0,0,9.8
5/19/2023 0:00,318689,3,80,W,OR,,0,0,,,,,,,
5/19/2023 0:00,318690,3,80,W,FR,,0,0,,,,,,,
5/19/2023 0:00,318698,3,5,S,ML,2.925,5715,100,27779,427.1,447.8,468.4,499.3,538.3,580
5/19/2023 0:00,318699,3,5,S,OR,,5752,100,7575,,,,,,
5/19/2023 0:00,318711,3,5,S,ML,0.375,8623,100,73089,30.9,36.5,41.6,49,61.4,78.3
5/19/2023 0:00,318712,3,5,S,OR,,5752,100,10267,,,,,,
5/19/2023 0:00,318713,3,5,S,FR,,2876,100,6353,,,,,,
5/19/2023 0:00,318721,3,5,S,ML,0.099,6889,25,72485,10,11.5,13.3,16.6,21.7,27.7
5/19/2023 0:00,318722,3,5,S,OR,,2876,100,4918,,,,,,
5/19/2023 0:00,318726,3,50,E,HV,0.475,2857,100,7747,0,0,0,0,0,0
5/19/2023 0:00,318728,3,50,W,HV,0.419,2857,100,6675,0,0,0,0,0,0
5/19/2023 0:00,318730,3,50,E,HV,0.812,2866,100,7105,0,0,0,0,0,0
5/19/2023 0:00,318732,3,50,W,HV,0.751,2874,100,6819,0,0,0,0,0,0
5/19/2023 0:00,318736,3,80,E,FF,,11512,100,11613,,,,,,
5/19/2023 0:00,318742,3,50,W,HV,0.265,0,0,22434,0,0,0,0,0,0
5/19/2023 0:00,318744,3,50,W,HV,0.385,0,0,22434,0,0,0,0,0,0
5/19/2023 0:00,318753,3,65,S,FF,,5749,100,46113,,,,,,
5/19/2023 0:00,318754,3,65,S,FF,,2873,100,21058,,,,,,
5/19/2023 0:00,318755,3,80,E,FF,,5747,100,52093,,,,,,
5/19/2023 0:00,318756,3,80,W,FF,,2875,100,21216,,,,,,
5/19/2023 0:00,318764,3,80,E,ML,1.192,14369,60,88540,2.2,7,16.6,29.8,56.9,120.1
5/19/2023 0:00,318772,3,80,W,HV,0.359,2838,100,9302,0.7,1.2,1.7,2.1,2.7,3.1
5/19/2023 0:00,318773,3,80,W,ML,0.359,13191,99,95289,4.2,6.7,9.2,12.1,17,28.6
5/19/2023 0:00,318775,3,80,E,HV,2.576,2874,100,14361,0,0,0,0,4.7,18.7
5/19/2023 0:00,318787,3,80,W,HV,2.631,2864,100,6670,0,0,0,0.1,0.3,1
5/19/2023 0:00,318788,3,80,W,ML,1.098,11427,100,83457,0,0.3,2.6,7.3,25.7,78.3
5/19/2023 0:00,318789,3,80,W,OR,,2868,100,8199,,,,,,
5/19/2023 0:00,318790,3,80,E,FR,,2868,100,5943,,,,,,
5/19/2023 0:00,318800,3,80,E,HV,0.333,0,0,22434,0,0,0,0,0,0
5/19/2023 0:00,318801,3,80,E,ML,0.533,0,0,77754,0,0.1,1.6,4.2,10.1,32.4
5/19/2023 0:00,318802,3,80,E,OR,,0,0,,,,,,,
5/19/2023 0:00,318803,3,80,E,FR,,0,0,,,,,,,
5/19/2023 0:00,318815,3,80,W,HV,0.42,2876,0,10944,3.2,5.5,7.5,9.3,11.1,12.7
5/19/2023 0:00,318816,3,80,W,ML,0.428,11500,75,70634,62,69.6,75.9,82.8,93.3,109.1
5/19/2023 0:00,318817,3,80,W,OR,,8628,100,14894,,,,,,
5/19/2023 0:00,318818,3,80,W,FR,,5752,100,17021,,,,,,
5/19/2023 0:00,318832,3,80,E,HV,0.175,2832,100,14235,0,0,0,0,0,0.1
5/19/2023 0:00,318844,3,80,E,ML,0.192,11321,100,82787,2.2,3.4,4.9,6.5,10.5,19.5
5/19/2023 0:00,318845,3,80,E,OR,,8496,100,16418,,,,,,
5/19/2023 0:00,318851,3,99,S,FR,,1876,0,,,,,,,
5/19/2023 0:00,318861,3,50,E,HV,0.432,0,0,22434,0,0,0,0,0,0
5/19/2023 0:00,318863,3,50,W,HV,0.437,0,0,22434,0,0,0,0,0,0
5/19/2023 0:00,318869,3,50,W,HV,0.612,0,0,11521,0,0,0,0,0,0
5/19/2023 0:00,318872,3,50,E,HV,0.624,0,0,8437,0,0,0,0,0.2,0.7
5/19/2023 0:00,318876,3,50,W,HV,0.425,0,0,12013,0,0,0,0,0.1,0.1
5/19/2023 0:00,318879,3,50,E,HV,0.443,0,0,7919,0,0,0,0,0,0
5/19/2023 0:00,318882,3,50,E,HV,0.75,0,0,6941,0,0,0,0,0,0
5/19/2023 0:00,318884,3,50,W,HV,2.064,0,0,12345,0,0,0,0.7,2,3.8
5/19/2023 0:00,318888,3,50,E,HV,0.662,2298,0,22434,0,0,0,0,0,0
5/19/2023 0:00,318890,3,50,E,HV,0.436,0,0,2411,0,0,0,0,0,0
5/19/2023 0:00,318894,3,50,W,HV,0.575,0,0,11571,0,0,0,0,0,0
5/19/2023 0:00,318896,3,50,E,HV,0.597,0,0,9415,0,0,0.3,0.6,1.5,3.7
5/19/2023 0:00,318900,3,50,E,HV,0.608,0,0,22434,0,0,0,0,0,0
5/19/2023 0:00,318907,3,50,E,HV,0.448,0,0,22434,0,0,0,0,0,0
5/19/2023 0:00,318908,3,50,E,OR,,0,0,,,,,,,
5/19/2023 0:00,318909,3,50,E,FR,,0,0,,,,,,,
5/19/2023 0:00,318926,3,80,E,HV,0.931,2583,91,14828,0,0,0,0,0.2,6.4
5/19/2023 0:00,318927,3,80,E,ML,0.731,10218,91,83787,0,0,0,0.6,6.6,25.1
5/19/2023 0:00,318933,3,80,W,HV,0.599,0,0,22434,0,0,0,0,0,0
5/19/2023 0:00,318934,3,80,W,ML,0.599,0,0,54110,0,0.1,4.8,15.3,26.2,44.8
5/19/2023 0:00,318941,3,80,E,HV,0.864,2843,99,24957,1,5.3,10.7,16,23.8,40.9
5/19/2023 0:00,318942,3,80,E,ML,0.578,11365,99,62448,0,0,0,0.7,3.8,10.2
5/19/2023 0:00,318949,3,80,W,HV,0.456,2744,99,4797,0,0,0.3,1.9,3.3,4.8
5/19/2023 0:00,318950,3,80,W,ML,0.456,11315,99,57034,28,42.1,53.7,64,75.6,91.7
5/19/2023 0:00,318960,3,50,W,HV,0.457,0,0,22434,0,0,0,0,0,0
5/19/2023 0:00,318961,3,50,W,ML,0.442,0,0,87951,0,0,0,0,0,3.5
5/19/2023 0:00,318962,3,50,W,OR,,0,0,,,,,,,
5/19/2023 0:00,318972,3,50,E,HV,0.314,0,0,22434,0,0,0,0,0,0
5/19/2023 0:00,318973,3,50,E,ML,0.314,0,0,87965,0,0,0,0,0,4
5/19/2023 0:00,318974,3,50,E,OR,,0,0,,,,,,,
5/19/2023 0:00,318985,3,50,E,HV,0.469,0,0,22434,0,0,0,0,0,0
5/19/2023 0:00,318987,3,50,E,OR,,0,0,,,,,,,
5/19/2023 0:00,318993,3,50,E,FR,,0,0,,,,,,,
5/19/2023 0:00,319004,3,50,W,HV,0.336,0,0,11874,0.4,0.4,0.5,0.7,0.9,1.1
5/19/2023 0:00,319015,3,50,E,HV,0.773,0,0,22434,0,0,0,0,0,0
5/19/2023 0:00,319016,3,50,E,ML,0.803,0,0,64361,0,0,0,0,0,7.3
5/19/2023 0:00,319017,3,50,E,OR,,0,0,,,,,,,
5/19/2023 0:00,319019,3,50,W,HV,0.723,2867,100,8467,0,0,0,0,0,0.2
5/19/2023 0:00,319028,3,51,N,FR,,5702,100,4413,,,,,,
5/19/2023 0:00,319032,3,65,N,ML,3.487,3076,56,17364,0,0,0,0,0,0
5/19/2023 0:00,319036,3,65,S,ML,3.507,3076,56,18202,0,0,0,0,0,0
5/19/2023 0:00,319043,3,50,E,ML,0,0,0,101201,0,0,0,0,0,0
5/19/2023 0:00,319046,3,50,E,ML,0,0,0,54746,0,0,0,0,0,0
5/19/2023 0:00,319068,3,99,S,OR,,0,0,,,,,,,
5/19/2023 0:00,319074,3,99,S,HV,0.295,0,0,17538,9,12.9,15.9,18.4,20.6,22.7
5/19/2023 0:00,319075,3,99,S,ML,0.295,0,0,52238,0.1,1.8,6,11.5,17.4,26.7
5/19/2023 0:00,319076,3,99,S,FR,,0,0,,,,,,,
5/19/2023 0:00,319081,3,50,W,HV,0.468,0,0,22434,0,0,0,0,0,0
5/19/2023 0:00,319091,3,99,N,ML,1.792,5684,100,43722,0.3,3.1,10.4,31,59.1,87.9
5/19/2023 0:00,319092,3,99,N,OR,,8535,100,7227,,,,,,
5/19/2023 0:00,319093,3,99,S,FR,,2845,100,3795,,,,,,
5/19/2023 0:00,319100,3,99,S,ML,1.788,5698,100,38343,60.6,78.1,101.6,134.7,167.2,197.5
5/19/2023 0:00,319101,3,99,S,OR,,2849,100,4025,,,,,,
5/19/2023 0:00,319102,3,99,N,FR,,2849,100,3932,,,,,,
5/19/2023 0:00,319110,3,65,N,ML,0.454,5518,98,41394,0,0,0,0,2.4,7.9
5/19/2023 0:00,319111,3,65,N,OR,,2762,98,9156,,,,,,
5/19/2023 0:00,319112,3,65,N,FR,,2762,98,6597,,,,,,
5/19/2023 0:00,319119,3,65,S,ML,0.291,5742,100,37960,65.7,76,84.9,92.5,100.5,108.9
5/19/2023 0:00,319120,3,65,S,OR,,2875,100,3582,,,,,,
5/19/2023 0:00,319129,3,65,S,ML,0.308,5745,100,41561,117.5,134.4,149.2,162.5,174.8,186.2
5/19/2023 0:00,319130,3,65,S,OR,,5750,100,13228,,,,,,
5/19/2023 0:00,319132,3,65,S,FR,,2875,100,11932,,,,,,
5/19/2023 0:00,319142,3,80,W,ML,0.687,8608,100,63622,17.7,20.6,23.4,32.2,46.2,70.4
5/19/2023 0:00,319161,3,50,E,HV,3.495,2874,100,11620,0,0,0,0,0,0.9
5/19/2023 0:00,319163,3,50,W,HV,5,2874,100,4048,0,0,0,0,0,0
5/19/2023 0:00,319165,3,50,E,HV,1.299,2874,0,22434,0,0,0,0,0,0
5/19/2023 0:00,319167,3,50,W,HV,2.925,2874,0,22434,0,0,0,0,0,0
5/19/2023 0:00,319193,3,50,W,HV,0.822,0,0,22434,0,0,0,0,0,0
5/19/2023 0:00,319201,3,50,E,OR,,0,0,,,,,,,
5/19/2023 0:00,319202,3,50,E,FR,,0,0,,,,,,,
5/19/2023 0:00,319212,3,50,E,ML,0.402,8,0,98604,0,0.4,4.4,13.1,23.1,38.9
5/19/2023 0:00,319213,3,50,E,OR,,5544,98,4,,,,,,
5/19/2023 0:00,319218,3,50,E,OR,,0,0,,,,,,,
5/19/2023 0:00,319239,3,65,S,ML,1.394,2873,0,18224,0,0,0,0,0,0
5/19/2023 0:00,319240,3,65,S,OR,,2878,0,,,,,,,
5/19/2023 0:00,319241,3,65,S,FR,,1439,0,,,,,,,
5/19/2023 0:00,319250,3,65,N,FR,,2876,0,,,,,,,
5/19/2023 0:00,319251,3,65,N,OR,,2876,0,,,,,,,
5/19/2023 0:00,319252,3,65,N,ML,1.4,2875,0,16526,0,0,0,0,0,0
5/19/2023 0:00,319256,3,5,N,FR,,0,0,,,,,,,
5/19/2023 0:00,319268,3,51,S,ML,0.42,8615,100,78539,1.5,4.5,9.1,15.5,24,37
5/19/2023 0:00,319270,3,50,W,FR,,0,0,,,,,,,
5/19/2023 0:00,319278,3,89,S,ML,4.162,2874,100,6803,0,0,0,0,0,1.1
5/19/2023 0:00,319279,3,89,N,ML,4.162,2874,100,5748,0,0,0,0,0,0.9
5/19/2023 0:00,319283,3,267,E,ML,2.891,2854,0,33743,0,0,6.9,26.4,47.5,71.5
5/19/2023 0:00,319284,3,267,W,ML,2.891,2854,0,33743,0,0,6.9,26.4,47.5,71.5
5/19/2023 0:00,319288,3,89,N,ML,4.161,0,0,6060,0,0,0.7,1.7,3.2,10.9
5/19/2023 0:00,319289,3,89,S,ML,4.161,2878,0,33743,0,0,9.8,37.9,68.5,102.9
5/19/2023 0:00,319306,3,5,N,ML,0.624,11409,100,109571,12.8,30.9,59.1,90.7,127,172
5/19/2023 0:00,319307,3,5,N,OR,,5708,100,11262,,,,,,
5/19/2023 0:00,319308,3,5,S,FR,,2854,0,,,,,,,
5/19/2023 0:00,319314,3,5,S,ML,0.413,11416,0,106812,12.4,34.5,57.8,84.3,122.4,165.4
5/19/2023 0:00,319334,3,50,E,ML,0.085,0,0,134948,0,0.1,1.1,3.3,5.9,10.2
5/19/2023 0:00,319339,3,80,W,HV,0.213,2873,100,21184,0,0,0,0,0.3,1.9
5/19/2023 0:00,319344,3,80,E,FR,,2878,100,5345,,,,,,
5/19/2023 0:00,319350,3,80,E,HV,0.186,2878,0,22434,0,0,0,0,0,0
5/19/2023 0:00,319351,3,80,E,ML,0.186,11512,0,88239,0,0,0,0,0,5.2
5/19/2023 0:00,319355,3,80,E,HV,0.214,2853,100,19824,0,0,0,0,0.3,2.2
5/19/2023 0:00,319365,3,80,W,HV,0.214,2874,100,16516,12.6,23.8,33.5,41.1,47.7,53
5/19/2023 0:00,319386,3,80,E,ML,0.764,2866,100,21557,0.1,0.3,0.4,0.7,2.7,8.4
5/19/2023 0:00,319388,3,80,W,ML,0.18,2866,100,22111,0.9,2.4,3.8,5.4,7.2,9.1
5/19/2023 0:00,319390,3,99,N,ML,0.835,1,0,21175,0,0,0,0,0.4,6.4
5/19/2023 0:00,319414,3,80,E,OR,,0,0,,,,,,,
5/19/2023 0:00,319415,3,80,E,ML,3.853,0,0,17014,0,0,0,0,0,2
5/19/2023 0:00,319416,3,80,E,FR,,0,0,,,,,,,
5/19/2023 0:00,319447,3,80,E,FR,,2878,0,,,,,,,
5/19/2023 0:00,319457,3,50,W,ML,0.152,5357,97,29251,0,0,0,0,0,0
5/19/2023 0:00,319458,3,50,W,OR,,8049,97,16277,,,,,,
5/19/2023 0:00,319459,3,50,E,FR,,2683,0,,,,,,,
5/19/2023 0:00,319466,3,50,E,HV,0.34,2433,97,7871,0,0,0,0,0,0
5/19/2023 0:00,319467,3,50,E,ML,0.145,6817,96,27792,0,0,0,0,0,0.5
5/19/2023 0:00,319470,3,50,W,HV,0.339,2681,97,7205,0,0,0,0,0,0
5/19/2023 0:00,319480,3,99,N,ML,0.299,2873,100,9395,2.9,3.4,3.7,4,4.4,4.6
5/19/2023 0:00,319481,3,99,N,ML,0.1,5753,100,35071,3.4,3.6,4,4.6,5.7,6.7
5/19/2023 0:00,319482,3,99,N,OR,,5754,100,15171,,,,,,
5/19/2023 0:00,319483,3,99,N,FR,,2877,0,,,,,,,
5/19/2023 0:00,319620,3,50,E,OR,,5498,98,5932,,,,,,
5/19/2023 0:00,319630,3,50,E,HV,0.22,2,0,22434,0,0,0,0,0,0
5/19/2023 0:00,319631,3,50,E,ML,0.22,8248,73,97110,0,0.1,0.7,2.9,8.3,16.8
5/19/2023 0:00,319644,3,50,E,ML,0.446,2771,0,89832,0,0,0,0,2.1,19
5/19/2023 0:00,319645,3,50,E,OR,,5530,98,15670,,,,,,
5/19/2023 0:00,319646,3,50,E,FR,,5530,98,10363,,,,,,
5/19/2023 0:00,319673,3,80,E,ML,2.17,1968,0,22434,0,0,0,0,0,0.9
5/19/2023 0:00,319674,3,80,W,ML,2.143,1968,0,22434,0,0,0,0,0,0.9
5/19/2023 0:00,319675,3,80,E,OR,,984,0,,,,,,,
5/19/2023 0:00,319676,3,80,W,OR,,984,0,,,,,,,
5/19/2023 0:00,319677,3,80,W,FR,,984,0,,,,,,,
5/19/2023 0:00,319680,3,80,E,FR,,984,0,,,,,,,
5/19/2023 0:00,319767,3,5,N,ML,0.844,0,0,64355,0,0,0,0,0,8.5
5/19/2023 0:00,319768,3,5,N,OR,,0,0,,,,,,,
5/19/2023 0:00,319769,3,5,N,FR,,0,0,,,,,,,
5/19/2023 0:00,319780,3,5,N,ML,0.29,0,0,87965,0,0,0,0,0,3.4
5/19/2023 0:00,319781,3,5,N,OR,,0,0,,,,,,,
5/19/2023 0:00,319793,3,5,S,ML,0.282,0,0,64355,0,0,0,0,0,3
5/19/2023 0:00,319794,3,5,S,OR,,0,0,,,,,,,
5/19/2023 0:00,319795,3,5,S,FR,,0,0,,,,,,,
5/19/2023 0:00,319805,3,5,S,ML,0.764,0,0,42045,0,0,0,0,0,8.4
5/19/2023 0:00,319806,3,5,S,OR,,0,0,,,,,,,
5/19/2023 0:00,319812,3,80,W,FR,,2877,0,,,,,,,
5/19/2023 0:00,320002,3,50,W,ML,0.367,5515,98,30490,0,0,0,0,0,0.4
5/19/2023 0:00,320003,3,50,W,OR,,5520,98,4582,,,,,,
5/19/2023 0:00,320015,3,50,E,ML,0.366,7956,96,33854,0,0,0,0,0,0.1
5/19/2023 0:00,320016,3,50,E,OR,,5306,96,4801,,,,,,
5/19/2023 0:00,320017,3,50,E,FR,,5306,96,4151,,,,,,
5/19/2023 0:00,320036,3,65,S,ML,0.734,5746,100,39650,0,0.8,2.1,4.1,6.2,13.6
5/19/2023 0:00,320037,3,65,S,OR,,2876,100,5224,,,,,,
5/19/2023 0:00,320045,3,65,N,ML,0.793,5747,100,39736,0,0,0,0,0.6,7.6
5/19/2023 0:00,320046,3,65,N,OR,,2875,100,1454,,,,,,
5/19/2023 0:00,320053,3,50,E,OR,,0,0,,,,,,,
5/19/2023 0:00,320280,3,50,E,ML,5,2868,100,5827,0,0,0,0,0.6,2.6
5/19/2023 0:00,320282,3,50,W,ML,5,2868,100,3430,0,0,0,0,0,0
5/19/2023 0:00,320287,3,50,E,ML,3.31,2868,100,5923,0,0,0,0,0,0
5/19/2023 0:00,320290,3,50,W,ML,2.624,2868,100,3349,0,0,0,0,0,0
5/19/2023 0:00,320331,3,267,E,ML,5,2873,100,5452,0,0,0,0,0,0.7
5/19/2023 0:00,320332,3,267,W,ML,5,5751,0,31918,0,0.3,25.1,62.4,101.7,173.4
5/19/2023 0:00,320429,3,80,W,ML,0.846,8619,100,38966,0,0,0,0.3,3.1,12.2
5/19/2023 0:00,320430,3,80,W,OR,,2878,100,3574,,,,,,
5/19/2023 0:00,320431,3,80,W,FR,,5756,100,7211,,,,,,
5/19/2023 0:00,320440,3,80,E,OR,,2878,100,1985,,,,,,
5/19/2023 0:00,320441,3,80,E,FR,,5756,100,8712,,,,,,
5/19/2023 0:00,320442,3,80,E,ML,0.541,8622,100,47012,0,0,0.6,2.5,5.7,12.5
5/19/2023 0:00,320449,3,80,W,ML,0.517,8626,100,42001,0,0,0,0,1,5.3
5/19/2023 0:00,320450,3,80,W,OR,,2878,100,3855,,,,,,
5/19/2023 0:00,320457,3,80,E,ML,0.191,14388,100,55972,0,0,0,0.2,0.6,2.1
5/19/2023 0:00,320458,3,80,E,OR,,2878,100,5568,,,,,,
5/19/2023 0:00,320482,3,80,W,HV,0.66,2853,100,15386,0,0,0,0,0,0.1
5/19/2023 0:00,320483,3,80,W,ML,0.313,8560,100,72866,0,0,0.1,1.7,8.1,18.5
5/19/2023 0:00,320484,3,80,W,OR,,2854,100,7077,,,,,,
5/19/2023 0:00,320492,3,80,E,HV,0.428,2869,0,33743,0,0,1,3.9,7,10.6
5/19/2023 0:00,320499,3,80,W,HV,0.417,0,0,10756,0,0,0,0,0,0
5/19/2023 0:00,320501,3,80,E,HV,0.423,2877,100,18096,0,0,0,0.1,2.2,5.5
5/19/2023 0:00,320504,3,80,E,HV,0.383,2853,100,21088,0,0,0.2,0.7,1.8,6
5/19/2023 0:00,320506,3,80,E,HV,0.329,2853,100,20881,0,0,0,0.1,0.8,4.3
5/19/2023 0:00,320513,3,80,W,HV,0.6,2853,100,18422,0,0,0,0,0,0.1
5/19/2023 0:00,320514,3,80,W,OR,,2853,100,13156,,,,,,
5/19/2023 0:00,320515,3,80,E,FR,,5706,100,12834,,,,,,
5/19/2023 0:00,320552,3,99,S,ML,0.433,5728,100,30323,0,0.1,1.4,5.8,10.8,15.7
5/19/2023 0:00,320553,3,99,S,OR,,2865,0,,,,,,,
5/19/2023 0:00,320554,3,99,S,OR,,2865,100,1965,,,,,,
5/19/2023 0:00,320555,3,99,S,FR,,5730,100,1460,,,,,,
5/19/2023 0:00,320562,3,80,E,HV,0.568,0,0,19284,3.2,5.4,7.7,10.5,13.2,16.5
5/19/2023 0:00,320563,3,80,W,ML,0.24,0,0,23604,0,0,0,0,0,0.2
5/19/2023 0:00,320589,3,80,W,HV,0.703,2876,100,11908,0,0,0,0,0,0
